test_id,config,claim_index,claim,supported,reason
0251e08dd2c44ed1,M_nocap,3,Northern Ireland's wintry weather includes ice,False,Evidence does not mention ice specifically for Northern Ireland.
0251e08dd2c44ed1,M_nocap,4,Specific areas in Northern Ireland are expected to receive around 5cm of snow,True,Glenshane Pass and Coleraine Mountain expected about 5cm of snow.
0251e08dd2c44ed1,M_nocap,5,Gritting services in Northern Ireland will be suspended for a week,True,Gritting services suspended for a week per GMB union statement.
0251e08dd2c44ed1,M_nocap,6,The gritting services suspension is due to industrial action,True,Suspension explicitly tied to mass industrial action.
0251e08dd2c44ed1,M_nocap,7,The industrial action is by members of the GMB union,True,GMB union members involved in gritting suspension.
0251e08dd2c44ed1,M_nocap,8,The suspension starts at 00:01 GMT on Thursday,True,Suspension begins at 00:01 GMT on Thursday as stated.
0251e08dd2c44ed1,M_nocap,9,The suspension coincides with the cold weather,True,Evidence says cold weather coincides with industrial action period.
0251e08dd2c44ed1,M_nocap,10,The cold weather has led to some wintry showers across the region,True,Wintry showers in Northern Ireland mentioned in article 2.
0251e08dd2c44ed1,M_nocap,11,Not all areas will receive snow,True,Evidence states not everywhere will get snow.
0251e08dd2c44ed1,M_nocap,12,The showers are described as random,True,Evidence describes showers as random in nature.
05599929e63a4ae5,B0,1,"The United Nations has expressed strong criticism of Australia's ""stop the boats"" migration policy",False,Evidence never mentions UN or Australia's policy at all.
05599929e63a4ae5,B0,2,"Australia's ""stop the boats"" migration policy aims to deter asylum seekers from arriving by sea",False,"Evidence discusses UK's stop the boats, not Australia."
05599929e63a4ae5,B0,3,"The UN argues that Australia's ""stop the boats"" migration policy violates international human rights standards",False,No mention of UN or Australia in evidence.
05599929e63a4ae5,B0,4,The UN's argument concerns the treatment of refugees,False,No UN argument about refugee treatment appears in evidence.
05599929e63a4ae5,B0,5,The UN's argument concerns the right to seek asylum,False,No mention of UN or asylum rights argument in evidence.
05599929e63a4ae5,B0,6,Concerns have been raised about harsh conditions in offshore detention centers in Australia,False,No mention of offshore detention centers in evidence.
05599929e63a4ae5,B0,7,Concerns have been raised about the potential for human rights abuses in Australia's offshore detention centers,False,No mention of Australia's detention centers or abuses.
05599929e63a4ae5,B0,8,The UN urges Australia to reconsider its migration policies,False,Evidence does not mention UN urging Australia anything.
05599929e63a4ae5,B0,9,The UN urges Australia to adopt a more humane approach to migration,False,No such UN statement about Australia in evidence.
05599929e63a4ae5,B0,10,The UN urges Australia to respect the dignity and rights of individuals seeking refuge,False,Evidence contains no such UN statement regarding Australia.
05599929e63a4ae5,B1,1,The UK government has an ongoing policy called 'stop the boats' aimed at addressing illegal migration.,True,Text mentions 'Stopping the boats will continue to be our priority' as ongoing policy.
05599929e63a4ae5,B1,2,The UK government claims to be prioritizing the reduction of small boat crossings.,True,Minister said stopping boats will continue to be priority.
05599929e63a4ae5,B1,3,The UK government claims to be targeting people smugglers.,True,Minister said government is targeting people smugglers.
05599929e63a4ae5,B1,4,The Immigration Services Union has expressed concerns that the recent decrease in crossings may be temporary.,True,"ISU called decrease a 'glitch', implying it may be temporary."
05599929e63a4ae5,B1,5,The Immigration Services Union has expressed concerns that higher numbers of crossings could return in the future.,True,ISU stated higher numbers expected in 2024.
05599929e63a4ae5,B1,6,Prime Minister Rishi Sunak is facing internal party dissent regarding legislation aimed at sending asylum seekers to Rwanda.,True,Article says Sunak facing significant Tory rebellion over Rwanda bill.
05599929e63a4ae5,B1,7,There are divisions within the Tory party over the effectiveness of the government's migration strategies.,False,"Evidence shows division over appeal process, not effectiveness of strategies."
05599929e63a4ae5,B1,8,There are divisions within the Tory party over the legality of the government's migration strategies.,False,"Evidence discusses appeals amendments, not legality disputes within party."
05599929e63a4ae5,M,1,The UK government is making ongoing efforts to manage illegal migration,True,Evidence describes ongoing government actions like the Rwanda bill and enforcement efforts.
05599929e63a4ae5,M,2,The Rwanda plan is controversial,True,Bill 1 describes major Tory revolt and division over the plan.
05599929e63a4ae5,M,3,The Rwanda plan is aimed at deterring small boat crossings,True,Evidence states plan intended to discourage small boat crossings.
05599929e63a4ae5,M,4,Rishi Sunak is Prime Minister of the UK,True,Referred to as 'the prime minister' throughout evidence.
05599929e63a4ae5,M,5,Rishi Sunak emphasizes the government's commitment to halting small boat crossings,True,Sunak said government would deliver on promise to halt Channel crossings.
05599929e63a4ae5,M,6,The government is facing significant internal dissent from Tory MPs regarding the effectiveness of the Rwanda scheme,False,"Rebellion was about appeal rules, not specifically effectiveness of scheme."
05599929e63a4ae5,M,7,There are concerns about the actual impact of the Rwanda policy,True,"Chancellor doubted deterrent would work, showing concern about impact."
05599929e63a4ae5,M,8,Some government officials doubt the Rwanda policy's deterrent effect,True,Chancellor believed the 'deterrent won't work' per evidence.
05599929e63a4ae5,M,9,The Immigration Services Union suggests that recent decreases in small boat arrivals may be temporary,True,ISU representative called the 2023 decrease a likely 'glitch'.
05599929e63a4ae5,M,10,There have been recent decreases in small boat arrivals,True,Figures show crossings fell 36% in 2023 compared to 2022.
05599929e63a4ae5,M,11,There are reports of thousands of asylum claimants going missing,True,"Evidence reports 5,598 asylum claimants unaccounted for."
05599929e63a4ae5,M,12,The reports of missing asylum claimants highlight issues within the asylum management system,True,Described as 'shocking mismanagement and chaos' in asylum system.
05599929e63a4ae5,M_nocap,1,The UK government is making ongoing efforts to address illegal migration.,True,Multiple evidence pieces show ongoing government efforts on illegal migration.
05599929e63a4ae5,M_nocap,2,The UK government's efforts to address illegal migration include the Rwanda plan.,True,Rwanda plan described as part of tackling illegal migration/small boats.
05599929e63a4ae5,M_nocap,3,The Rwanda plan is controversial.,True,Major Tory revolt and internal disputes show controversy.
05599929e63a4ae5,M_nocap,4,The Rwanda plan aims to deter migrants from crossing the Channel in small boats.,True,Evidence states scheme meant to discourage Channel crossings.
05599929e63a4ae5,M_nocap,5,Rishi Sunak is Prime Minister of the UK.,True,Referred to as 'the prime minister' and 'PM' throughout.
05599929e63a4ae5,M_nocap,6,Rishi Sunak is facing internal dissent from Tory MPs regarding the Rwanda policy.,True,Evidence describes major Tory revolt and rebellion against Sunak.
05599929e63a4ae5,M_nocap,7,Some Tory MPs advocate for amendments to make deportation appeals more difficult.,True,30+ backbenchers back amendments making appeals harder.
05599929e63a4ae5,M_nocap,8,There are concerns about the effectiveness of the Rwanda scheme.,True,"Chancellor doubts deterrent will work, per evidence."
05599929e63a4ae5,M_nocap,9,There are differing opinions within the government about the Rwanda scheme's potential as a deterrent.,True,No 10 vs No 11 differing views on scheme's effectiveness described.
05599929e63a4ae5,M_nocap,10,The UK government continues to prioritize stopping boat crossings.,True,Minister states stopping boats remains priority for 2024.
05599929e63a4ae5,M_nocap,11,The UK government is working with France to combat people smuggling.,True,Minister says working with France to prevent crossings.
05599929e63a4ae5,M_nocap,12,There has been a recent decrease in small boat arrivals.,True,"2023 figures show crossings fell, per evidence."
05599929e63a4ae5,M_nocap,13,There are indications that the recent decrease in small boat arrivals may be temporary.,True,ISU representative calls the decrease a likely 'glitch'.
071cf1365a27add8,B0,1,An explosion recently occurred in Beirut.,True,"Drone attack/explosion in Beirut killed Arouri, per evidence."
071cf1365a27add8,B0,2,The explosion in Beirut resulted in the death of Saleh al-Arouri.,True,Evidence states Arouri died in a drone attack in Beirut.
071cf1365a27add8,B0,3,Saleh al-Arouri was Hamas deputy leader.,True,Explicitly called Hamas deputy leader in multiple items.
071cf1365a27add8,B0,4,The explosion occurred in a densely populated area.,True,"Struck Dahiyeh, a suburb described as a stronghold, implying dense area, though not explicitly 'densely populated'."
071cf1365a27add8,B0,5,The explosion is believed to be linked to ongoing tensions in the region.,True,Evidence links attack to regional tensions and fears of wider war.
071cf1365a27add8,B0,6,The ongoing tensions particularly involve Israel and Palestinian factions.,True,"Tensions described involve Hezbollah, Hamas, Israel, consistent with claim."
071cf1365a27add8,B0,7,Al-Arouri was a prominent figure within Hamas.,True,Described as key figure in Hamas's armed wing and deputy leader.
071cf1365a27add8,B0,8,Al-Arouri's assassination could escalate violence and retaliatory actions.,True,Hamas vowed retaliation and fears of wider war are mentioned.
071cf1365a27add8,B0,9,The incident highlights the fragile security situation in Lebanon.,True,Focus on Hezbollah's response shows fragile Lebanese security situation.
071cf1365a27add8,B0,10,The incident has broader implications for Middle Eastern geopolitics.,True,"Evidence discusses regional escalation fears, implying broader geopolitical implications."
